Clients: 11
Interval time [s], Throughput [ops/s]: 1.0105509, 1757.4573
Interval time [s], Throughput [ops/s]: 1.0042608, 2240.4539
Interval time [s], Throughput [ops/s]: 1.0071553, 1960.9686
Interval time [s], Throughput [ops/s]: 1.0132514, 2319.2664
Interval time [s], Throughput [ops/s]: 0.71670985, 2300.7915
Average response time:0.47259757
-----
Total time [s], Throughput [ops/s]: 4.7519283, 2104.409
Response time percentiles [ms]: 
1,0.197595
2,0.215491
3,0.226564
4,0.234066
5,0.24003
6,0.246744
7,0.252037
8,0.256243
9,0.26043
10,0.265105
11,0.268922
12,0.272682
13,0.275949
14,0.278911
15,0.282417
16,0.285437
17,0.288339
18,0.291105
19,0.293472
20,0.295842
21,0.297971
22,0.300146
23,0.302276
24,0.304622
25,0.306728
26,0.308826
27,0.311045
28,0.313263
29,0.315275
30,0.317588
31,0.319728
32,0.321436
33,0.32337
34,0.325258
35,0.327344
36,0.329286
37,0.331417
38,0.333272
39,0.334808
40,0.336427
41,0.338081
42,0.33953
43,0.340954
44,0.34253
45,0.343978
46,0.345312
47,0.346903
48,0.348381
49,0.350198
50,0.351976
51,0.354205
52,0.356127
53,0.358657
54,0.360858
55,0.363228
56,0.365572
57,0.368389
58,0.370948
59,0.373714
60,0.376365
61,0.379261
62,0.3819
63,0.384371
64,0.387001
65,0.390165
66,0.393208
67,0.396692
68,0.399815
69,0.40307
70,0.407781
71,0.411505
72,0.415338
73,0.420024
74,0.424313
75,0.429811
76,0.434685
77,0.440047
78,0.446153
79,0.452407
80,0.460603
81,0.468983
82,0.477931
83,0.488119
84,0.499039
85,0.510687
86,0.523674
87,0.539038
88,0.552602
89,0.569376
90,0.590618
91,0.613188
92,0.646132
93,0.684471
94,0.746025
95,0.823813
96,0.925182
97,1.116324
98,1.589754
99,3.207504
100,19.83851
