Clients: 3
Interval time [s], Throughput [ops/s]: 1.0044342, 5601.163
Interval time [s], Throughput [ops/s]: 0.9138116, 4786.5444
Average response time:0.19005442
-----
Total time [s], Throughput [ops/s]: 1.9182459, 5213.096
Response time percentiles [ms]: 
1,0.105963
2,0.108728
3,0.110726
4,0.112423
5,0.11388
6,0.115055
7,0.116615
8,0.117805
9,0.11897
10,0.119993
11,0.121279
12,0.122492
13,0.123596
14,0.124717
15,0.125829
16,0.127165
17,0.128634
18,0.130031
19,0.131245
20,0.132313
21,0.133455
22,0.134495
23,0.135486
24,0.136689
25,0.137775
26,0.13891
27,0.139968
28,0.140865
29,0.141663
30,0.142658
31,0.143634
32,0.144525
33,0.145626
34,0.146642
35,0.147937
36,0.149115
37,0.150322
38,0.151636
39,0.152736
40,0.153809
41,0.154884
42,0.155888
43,0.156898
44,0.158218
45,0.159432
46,0.160595
47,0.161638
48,0.162846
49,0.164042
50,0.165207
51,0.166185
52,0.167531
53,0.168718
54,0.170058
55,0.171351
56,0.172606
57,0.174022
58,0.17543
59,0.177054
60,0.17846
61,0.179894
62,0.181151
63,0.182522
64,0.184833
65,0.186489
66,0.188036
67,0.189765
68,0.19146
69,0.193278
70,0.195199
71,0.19725
72,0.199073
73,0.201034
74,0.20336
75,0.205282
76,0.207248
77,0.209348
78,0.211374
79,0.213592
80,0.215865
81,0.218706
82,0.221677
83,0.224151
84,0.226714
85,0.229029
86,0.231732
87,0.234278
88,0.237258
89,0.241464
90,0.245574
91,0.250768
92,0.257451
93,0.262247
94,0.269069
95,0.276515
96,0.292731
97,0.317038
98,0.368937
99,0.457637
100,11.496565
