Interval time [s], Throughput [ops/s]: 1.3773443, 18.876907
Interval time [s], Throughput [ops/s]: 1.5841013, 31.563637
Interval time [s], Throughput [ops/s]: 1.1224875, 22.271961
Interval time [s], Throughput [ops/s]: 1.8529415, 26.984121
Interval time [s], Throughput [ops/s]: 1.0153317, 24.622494
Interval time [s], Throughput [ops/s]: 1.8715268, 26.716154
Interval time [s], Throughput [ops/s]: 1.1545072, 21.65426
Interval time [s], Throughput [ops/s]: 1.1419642, 21.892105
Interval time [s], Throughput [ops/s]: 1.0460814, 23.898714
Interval time [s], Throughput [ops/s]: 1.0586419, 23.615162
Interval time [s], Throughput [ops/s]: 1.0450071, 23.923283
Interval time [s], Throughput [ops/s]: 1.0528797, 23.744404
Interval time [s], Throughput [ops/s]: 1.0177402, 24.564224
Interval time [s], Throughput [ops/s]: 1.0883356, 22.970856
Interval time [s], Throughput [ops/s]: 1.9317781, 25.88289
Interval time [s], Throughput [ops/s]: 1.1190526, 22.340324
Interval time [s], Throughput [ops/s]: 1.099378, 22.740131
Interval time [s], Throughput [ops/s]: 2.0125186, 24.84449
Interval time [s], Throughput [ops/s]: 1.1161609, 22.398205
Interval time [s], Throughput [ops/s]: 1.9300131, 25.90656
Interval time [s], Throughput [ops/s]: 2.0258973, 24.680422
Interval time [s], Throughput [ops/s]: 1.1533006, 21.676914
Interval time [s], Throughput [ops/s]: 1.0399001, 24.040771
Interval time [s], Throughput [ops/s]: 1.9820288, 25.226677
Interval time [s], Throughput [ops/s]: 1.1142763, 22.436087
Interval time [s], Throughput [ops/s]: 1.0594554, 23.597029
Interval time [s], Throughput [ops/s]: 1.1177382, 22.366596
Interval time [s], Throughput [ops/s]: 1.0315173, 24.236143
Interval time [s], Throughput [ops/s]: 2.0913308, 23.908222
Interval time [s], Throughput [ops/s]: 1.1542331, 21.659403
Interval time [s], Throughput [ops/s]: 1.0205572, 23.516565
Average response time:41.381344
-----
Total time [s], Throughput [ops/s]: 41.42803, 24.138248
Response time percentiles [ms]: 
1,3.610391
2,4.053608
3,4.47764
4,4.919743
5,5.336608
6,5.708329
7,6.199678
8,6.505379
9,7.145268
10,7.775913
11,8.981105
12,9.334446
13,10.234757
14,10.959518
15,11.880331
16,13.007591
17,15.160764
18,18.353281
19,42.74436
20,43.76762
21,44.03584
22,44.24074
23,44.463345
24,44.596474
25,44.737907
26,44.947613
27,45.098515
28,45.22435
29,45.415092
30,45.58514
31,45.762375
32,45.862446
33,45.992325
34,46.108765
35,46.2123
36,46.37201
37,46.453037
38,46.695766
39,46.807625
40,46.880226
41,47.02648
42,47.08949
43,47.151176
44,47.315952
45,47.475513
46,47.580006
47,47.679615
48,47.731026
49,47.77234
50,47.829285
51,47.88203
52,47.898003
53,47.937782
54,47.96643
55,48.007088
56,48.037766
57,48.061916
58,48.100716
59,48.151417
60,48.196404
61,48.23958
62,48.31611
63,48.452988
64,48.53738
65,48.64086
66,48.7049
67,48.79553
68,48.91692
69,49.061638
70,49.175873
71,49.27081
72,49.371094
73,49.463505
74,49.57953
75,49.754143
76,49.92603
77,49.995754
78,50.108154
79,50.315895
80,50.522404
81,50.695423
82,50.90499
83,51.0733
84,51.26851
85,51.45629
86,51.645683
87,51.894783
88,52.02378
89,52.133846
90,52.288586
91,52.571705
92,52.78421
93,53.116486
94,53.579174
95,53.94149
96,54.70452
97,55.316418
98,56.009468
99,57.112568
100,158.76431
