Clients: 8
Interval time [s], Throughput [ops/s]: 1.0026213, 4214.951
Interval time [s], Throughput [ops/s]: 1.001878, 4591.3774
Interval time [s], Throughput [ops/s]: 0.32342452, 3629.904
-----
Total time [s], Throughput [ops/s]: 2.3279238, 4295.6733
Response time percentiles [ms]: 
1,0.115849
2,0.120301
3,0.123524
4,0.125745
5,0.127641
6,0.129167
7,0.13088
8,0.132389
9,0.133755
10,0.135081
11,0.136632
12,0.137894
13,0.138961
14,0.140242
15,0.141579
16,0.14275
17,0.144015
18,0.145144
19,0.146146
20,0.147322
21,0.1485
22,0.14966
23,0.150597
24,0.151511
25,0.152596
26,0.153701
27,0.154713
28,0.155823
29,0.156804
30,0.15768
31,0.158513
32,0.159432
33,0.160366
34,0.161236
35,0.16215
36,0.163084
37,0.16407
38,0.164919
39,0.165841
40,0.166783
41,0.167734
42,0.168532
43,0.169325
44,0.170206
45,0.17116
46,0.172079
47,0.173037
48,0.173851
49,0.174963
50,0.175974
51,0.177015
52,0.178106
53,0.179369
54,0.180607
55,0.181819
56,0.182966
57,0.184177
58,0.185373
59,0.186877
60,0.188419
61,0.189685
62,0.191253
63,0.192636
64,0.194524
65,0.19594
66,0.197485
67,0.199175
68,0.201265
69,0.203325
70,0.205442
71,0.20737
72,0.209236
73,0.211712
74,0.213955
75,0.216544
76,0.219079
77,0.221643
78,0.224501
79,0.22727
80,0.230062
81,0.233132
82,0.236099
83,0.238832
84,0.242003
85,0.245273
86,0.249005
87,0.254
88,0.258578
89,0.263575
90,0.269729
91,0.279413
92,0.28932
93,0.300693
94,0.321586
95,0.3532
96,0.3935
97,0.457296
98,0.631562
99,1.369382
100,12.2504
