Clients: 0
Interval time [s], Throughput [ops/s]: 1.0007167, 5272.2217
Interval time [s], Throughput [ops/s]: 0.52047455, 9076.332
-----
Total time [s], Throughput [ops/s]: 1.5211912, 6573.7954
Response time percentiles [ms]: 
1,0.089083
2,0.089565
3,0.089907
4,0.090239
5,0.090535
6,0.090886
7,0.09131
8,0.091815
9,0.09229
10,0.092758
11,0.093258
12,0.093815
13,0.094532
14,0.095192
15,0.095701
16,0.096163
17,0.096584
18,0.097013
19,0.097406
20,0.097662
21,0.097939
22,0.098209
23,0.098458
24,0.0987
25,0.098933
26,0.099139
27,0.099351
28,0.099559
29,0.099779
30,0.099994
31,0.100214
32,0.100468
33,0.100682
34,0.10097
35,0.101244
36,0.10153
37,0.101866
38,0.102235
39,0.102608
40,0.102944
41,0.10336
42,0.103673
43,0.104076
44,0.104474
45,0.104894
46,0.105314
47,0.10582
48,0.106338
49,0.106899
50,0.107584
51,0.108296
52,0.108968
53,0.10975
54,0.110375
55,0.111181
56,0.111933
57,0.112868
58,0.114117
59,0.115759
60,0.117862
61,0.120243
62,0.122177
63,0.125373
64,0.128226
65,0.130361
66,0.132319
67,0.134944
68,0.137018
69,0.139052
70,0.141387
71,0.144689
72,0.148188
73,0.152023
74,0.15518
75,0.158086
76,0.161198
77,0.164544
78,0.169068
79,0.175262
80,0.18147
81,0.186815
82,0.191059
83,0.196224
84,0.200751
85,0.205415
86,0.211929
87,0.218433
88,0.223388
89,0.227598
90,0.233341
91,0.240367
92,0.248634
93,0.261196
94,0.280943
95,0.296177
96,0.329284
97,0.409842
98,0.49807
99,0.61991
100,6.722577
